CNTY_WARD,Governor_CONG,Hunter_CONG,Congressmen_CONG,Congressmen_Alt_CONG,Mathematicians_CONG,PMC_CONG
MILWAUKEE|27075|1,4,4,4,4,4,4
MILWAUKEE|27075|2,4,4,4,4,4,4
MILWAUKEE|27075|3,4,4,4,4,4,4
MILWAUKEE|27075|4,4,4,4,4,4,4
MILWAUKEE|27075|5,4,4,4,4,4,4
MILWAUKEE|27075|6,4,4,4,4,4,4
MILWAUKEE|27075|7,4,4,4,4,4,4
MILWAUKEE|27075|8,4,4,4,4,4,4
MILWAUKEE|27075|9,4,4,4,4,4,4
MILWAUKEE|27300|1,1,1,1,1,5,5
MILWAUKEE|27300|2,1,1,1,1,5,5
MILWAUKEE|27300|3,1,1,1,1,5,5
MILWAUKEE|27300|4,1,1,1,1,5,5
MILWAUKEE|27300|5,1,1,1,1,5,5
MILWAUKEE|27300|6,1,1,1,1,5,5
MILWAUKEE|27300|7,1,1,1,1,5,5
